Tipo Muert.,Zona,Subzona,Distrito,Circuito,Cod. Subcircu,Subcircuito,Provincia,código de provincia,Cantón,código de cantón,Coord. Y,Coord. X,Coord. Y Rev,Coord. X Rev,Area del Hecho,Lugar,Tipo Lugar,Fecha Infracción,Hora Infracción,Arma,Tipo Arma,Presun. Motiva.,Presun. Motiva. Obser,Probable Causa M.,Edad,Med. Edad,Sexo,Género,Etnia,Estado Civil,Nacionalidad,Discapacidad,Prof Reg Civ,Antecedentes,Anio_i,Mes_i,Hora,Rango Edad
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,9,GUAYAQUIL,901,-2.12224,-79.96774,-2.12224,-79.96774,URBANO,INTERIOR DE VEHICULO PARTICULAR,PRIVADO,2023-02-08,20:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,CHOFER PROFESIONAL,SI,2023,febrero,20,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,7 LAGOS,09D01C04S03,7 LAGOS 3,GUAYAS,9,GUAYAQUIL,901,-2.24838,-79.88545,-2.24838,-79.88545,URBANO,VIA PUBLICA,PUBLICO,2023-02-08,22:30:00,ARMA DE FUEGO,REVOLVER            ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,BACHILLER,NO,2023,febrero,22,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,GUASMO,09D01C01S03,GUASMO 3,GUAYAS,9,GUAYAQUIL,901,-2.27267,-79.89364,-2.27267,-79.89364,URBANO,VIA PUBLICA,PUBLICO,2023-02-08,20:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,febrero,20,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,VENEZUELA,09D03C05S02,VENEZUELA 2,GUAYAS,9,GUAYAQUIL,901,-2.20186,-79.89887,-2.20186,-79.89887,URBANO,VIA PUBLICA,PUBLICO,2023-02-09,01:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,MECANICO,NO,2023,febrero,1,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S04,TRINITARIA NORTE 4,GUAYAS,9,GUAYAQUIL,901,-2.23485,-79.93055,-2.23485,-79.93055,URBANO,VIA PUBLICA,PUBLICO,2023-02-09,15:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,febrero,15,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,BASTION POPULAR SUR,09D07C02S01,BASTION POPULAR SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.10192,-79.92107,-2.10192,-79.92107,URBANO,VIA PUBLICA,PUBLICO,2023-02-09,11:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,febrero,11,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S02,NUEVA PROSPERINA 2,GUAYAS,9,GUAYAQUIL,901,-2.12901,-79.96403,-2.12901,-79.96403,URBANO,VIA PUBLICA,PUBLICO,2023-02-09,20:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,NO,2023,febrero,20,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,GUAYAS,9,GUAYAQUIL,901,-2.71285,-80.24343,-2.71285,-80.24343,URBANO,VIA PUBLICA,PUBLICO,2023-02-09,20:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,VENEZUELA,NINGUNA,ESTUDIANTE,NO,2023,febrero,20,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CHALA,09D04C02S01,CHALA 1,GUAYAS,9,GUAYAQUIL,901,-2.20562,-79.91644,-2.20562,-79.91644,URBANO,VIA PUBLICA,PUBLICO,2023-02-09,19:41:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,febrero,19,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S02,PASCUALES 2,GUAYAS,9,GUAYAQUIL,901,-2.07036,-79.92471,-2.07036,-79.92471,URBANO,VIA PUBLICA,PUBLICO,2023-02-09,12:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,39,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SOLDADOR,SI,2023,febrero,12,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,VENEZUELA,09D03C05S02,VENEZUELA 2,GUAYAS,9,GUAYAQUIL,901,-2.20186,-79.89887,-2.20186,-79.89887,URBANO,VIA PUBLICA,PUBLICO,2023-02-09,01:10:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,1,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,JUAN MONTALVO,09D06C04S02,JUAN MONTALVO 2,GUAYAS,9,GUAYAQUIL,901,-2.13016,-79.91908,-2.13016,-79.91908,URBANO,VIA PUBLICA,PUBLICO,2023-02-10,13:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,VENEZUELA,NINGUNA,ESTUDIANTE,SI,2023,febrero,13,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,9,GUAYAQUIL,901,-2.12438,-79.96789,-2.12438,-79.96789,URBANO,VIA PUBLICA,PUBLICO,2023-02-10,13:15:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,13,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S07,FLOR DE BASTION 7,GUAYAS,9,GUAYAQUIL,901,-2.08968,-79.9689,-2.08968,-79.9689,URBANO,VIA PUBLICA,PUBLICO,2023-02-10,15:40:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,ROBO DE MOTOS,HERIDA POR ARMA DE FUEGO,-1,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,febrero,15,mayor a 62
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S02,TRINITARIA NORTE 2,GUAYAS,9,GUAYAQUIL,901,-2.23094,-79.92245,-2.23094,-79.92245,URBANO,VIA PUBLICA,PUBLICO,2023-02-10,20:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,20,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S02,PORTETE 2,GUAYAS,9,GUAYAQUIL,901,-2.20804,-79.93633,-2.20804,-79.93633,URBANO,VIA PUBLICA,PUBLICO,2023-02-10,21:40:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,SI,2023,febrero,21,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,GARAY,09D03C04S04,GARAY 4,GUAYAS,9,GUAYAQUIL,901,-2.19843,-79.90561,-2.19843,-79.90561,URBANO,VIA PUBLICA,PUBLICO,2023-02-11,22:15:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,22,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,GARAY,09D03C04S04,GARAY 4,GUAYAS,9,GUAYAQUIL,901,-2.19843,-79.90561,-2.19843,-79.90561,URBANO,VIA PUBLICA,PUBLICO,2023-02-11,22:15:00,ARMA DE FUEGO,FUSIL               ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,NO,2023,febrero,22,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,9,GUAYAQUIL,901,-2.27867,-79.87388,-2.27867,-79.87388,URBANO,VIA PUBLICA,PUBLICO,2023-02-11,19:40:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,39,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,SI,2023,febrero,19,32-42
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS SUR,09D02C02S03,MALVINAS SUR 3,GUAYAS,9,GUAYAQUIL,901,-2.2359,-79.9118,-2.2359,-79.9118,URBANO,VIA PUBLICA,PUBLICO,2023-02-11,22:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,22,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,UNION DE BANANEROS,09D01C02S01,UNION DE BANANEROS 1,GUAYAS,9,GUAYAQUIL,901,-2.26824,-79.87757,-2.26824,-79.87757,URBANO,VIA PUBLICA,PUBLICO,2023-02-11,21:28:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,febrero,21,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,9,GUAYAQUIL,901,-2.13172,-79.97152,-2.13172,-79.97152,URBANO,CASA/VILLA,PRIVADO,2023-02-11,14:00:00,ARMA BLANCA,CUCHILLO            ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA BLANCA,18,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,VENEZUELA,NINGUNA,BACHILLER,NO,2023,febrero,14,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAISO LA FLOR,09D08C03S02,PARAISO LA FLOR 2,GUAYAS,9,GUAYAQUIL,901,-2.09909,-79.95105,-2.09909,-79.95105,URBANO,INTERIOR DE VEHICULO PARTICULAR,PRIVADO,2023-02-11,15:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SI,2023,febrero,15,42-46
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S01,FLOR DE BASTION 1,GUAYAS,9,GUAYAQUIL,901,-2.09785,-79.95236,-2.09785,-79.95236,URBANO,VIA PUBLICA,PUBLICO,2023-02-11,17:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,ROBO DE MOTOS,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,17,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVO GUAYAQUIL,09D08C06S01,NUEVO GUAYAQUIL 1,GUAYAS,9,GUAYAQUIL,901,-2.11891,-79.97559,-2.11891,-79.97559,URBANO,VIA PUBLICA,PUBLICO,2023-02-11,21:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,NO,2023,febrero,21,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,JUAN MONTALVO,09D06C04S04,JUAN MONTALVO 4,GUAYAS,9,GUAYAQUIL,901,-2.11413,-79.91693,-2.11413,-79.91693,URBANO,INTERIOR DE VEHICULO PARTICULAR,PRIVADO,2023-02-12,00:10:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,febrero,0,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,FLORESTA,09D01C03S02,FLORESTA 2,GUAYAS,9,GUAYAQUIL,901,-2.2572,-79.88155,-2.2572,-79.88155,URBANO,VIA PUBLICA,PUBLICO,2023-02-12,22:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,SI,2023,febrero,22,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S01,FLOR DE BASTION 1,GUAYAS,9,GUAYAQUIL,901,-2.09508,-79.95762,-2.09508,-79.95762,URBANO,VIA PUBLICA,PUBLICO,2023-02-13,01:30:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,38,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,1,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTION,09D08C04S09,FLOR DE BASTION 9,GUAYAS,9,GUAYAQUIL,901,-2.08362,-79.97073,-2.08362,-79.97073,URBANO,VIA PUBLICA,PUBLICO,2023-02-13,14:20:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,NO,2023,febrero,14,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVO GUAYAQUIL,09D08C06S03,NUEVO GUAYAQUIL 3,GUAYAS,9,GUAYAQUIL,901,-2.10398,-79.97265,-2.10398,-79.97265,URBANO,VIA PUBLICA,PUBLICO,2023-02-13,23:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,AFRO,DIVORCIADO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,febrero,23,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S05,MONTE SINAI 5,GUAYAS,9,GUAYAQUIL,901,-2.08651,-79.9902,-2.08651,-79.9902,URBANO,VIA PUBLICA,PUBLICO,2023-02-14,02:00:00,ARMA DE FUEGO,REVOLVER            ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,2,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SUBURBIO,09D04C06S05,SUBURBIO 5,GUAYAS,9,GUAYAQUIL,901,-2.21582,-79.92909,-2.21582,-79.92909,URBANO,VIA PUBLICA,PUBLICO,2023-02-14,09:40:00,ARMA DE FUEGO,REVOLVER            ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,febrero,9,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S06,MONTE SINAI 6,GUAYAS,9,GUAYAQUIL,901,-2.12657,-80.00121,-2.12657,-80.00121,URBANO,VIA PUBLICA,PUBLICO,2023-02-14,19:10:00,ARMA DE FUEGO,REVOLVER            ,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,19,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,UNION DE BANANEROS,09D01C02S01,UNION DE BANANEROS 1,GUAYAS,9,GUAYAQUIL,901,-2.26993,-79.87734,-2.26993,-79.87734,URBANO,VIA PUBLICA,PUBLICO,2023-02-14,22:00:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,22,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S02,PASCUALES 2,GUAYAS,9,GUAYAQUIL,901,-2.071,-79.92652,-2.071,-79.92652,URBANO,VIA PUBLICA,PUBLICO,2023-02-14,21:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,36,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,NO,2023,febrero,21,34-38
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAISO LA FLOR,09D08C03S02,PARAISO LA FLOR 2,GUAYAS,9,GUAYAQUIL,901,-2.09919,-79.95022,-2.09919,-79.95022,URBANO,VIA PUBLICA,PUBLICO,2023-02-15,13:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MULATO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,13,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAISO LA FLOR,09D08C03S02,PARAISO LA FLOR 2,GUAYAS,9,GUAYAQUIL,901,-2.09919,-79.95022,-2.09919,-79.95022,URBANO,VIA PUBLICA,PUBLICO,2023-02-15,13:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER,SI,2023,febrero,13,22-26
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,CHILE,09D03C01S04,CHILE 4,GUAYAS,9,GUAYAQUIL,901,-2.19884,-79.89103,-2.19884,-79.89103,URBANO,VIA PUBLICA,PUBLICO,2023-02-15,18:30:00,ARMA DE FUEGO,PISTOLA             ,VIOLENCIA COMUNITARIA,DEUDAS,HERIDA POR ARMA DE FUEGO,49,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,febrero,18,46-50
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,PORTETE,09D04C04S02,PORTETE 2,GUAYAS,9,GUAYAQUIL,901,-2.20244,-79.93398,-2.20244,-79.93398,URBANO,VIA PUBLICA,PUBLICO,2023-02-15,23:30:00,ARMA DE FUEGO,REVOLVER            ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,23,14-18
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CISNE,09D04C01S05,CISNE 5,GUAYAS,9,GUAYAQUIL,901,-2.21401,-79.92457,-2.21401,-79.92457,URBANO,CASA/VILLA,PRIVADO,2023-02-15,14:40:00,ARMA DE FUEGO,OTRO,VIOLENCIA COMUNITARIA,DEUDAS,HERIDA POR ARMA DE FUEGO,55,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,INGENIERO,SI,2023,febrero,14,54-58
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,GUAYAS,9,GUAYAQUIL,901,-2.70702,-80.25026,-2.70702,-80.25026,URBANO,VIA PUBLICA,PUBLICO,2023-02-15,16:30:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,NO,2023,febrero,16,18-22
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SUBURBIO,09D04C06S05,SUBURBIO 5,GUAYAS,9,GUAYAQUIL,901,-2.21549,-79.92835,-2.21549,-79.92835,URBANO,VIA PUBLICA,PUBLICO,2023-02-15,22:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SI,2023,febrero,22,30-34
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,POSORJA,09D10C02S01,POSORJA 1,GUAYAS,9,GUAYAQUIL,901,-2.71271,-80.24338,-2.71271,-80.24338,URBANO,VIA PUBLICA,PUBLICO,2023-02-16,08:20:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SI,2023,febrero,8,26-30
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,UNION DE BANANEROS,09D01C02S01,UNION DE BANANEROS 1,GUAYAS,9,GUAYAQUIL,901,-2.2676,-79.87572,-2.2676,-79.87572,URBANO,VIA PUBLICA,PUBLICO,2023-02-16,12:30:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,14,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,NO,2023,febrero,12,10-14
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR,GUASMO,09D01C01S02,GUASMO 2,GUAYAS,9,GUAYAQUIL,901,-2.27228,-79.87821,-2.27228,-79.87821,URBANO,VIA PUBLICA,PUBLICO,2023-02-16,16:15:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,49,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SI,2023,febrero,16,46-50
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PUENTE LUCIA,09D07C08S01,PUENTE LUCIA 1,GUAYAS,9,GUAYAQUIL,901,-1.99284,-79.97725,-1.99284,-79.97725,URBANO,CASA/VILLA,PRIVADO,2023-02-16,16:10:00,ARMA DE FUEGO,PISTOLA             ,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,13,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,NO,2023,febrero,16,10-14
